ID,inchikey,smiles
cpd00423,ASARMUCNOOHMLO-DSRCUDDDSA-L,CC1=C2[N+]3=C(C=C4[N+]5=C(C(C)=C6N7[C@@H]8[C@H](CC(N)=O)[C@@]6(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]6[C@@H](CO)O[C@@H]([C@@H]6O)n6c[n+](c9cc(C)c(C)cc96)[Co-3]753[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]83C)[C@@H](CCC(N)=O)C4(C)C)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O
cpd19019,ILRYLPWNYFXEMH-WHFBIAKZSA-N,[NH3+][C@@H](CCSC[C@H]([NH3+])C(=O)[O-])C(=O)[O-]
cpd00428,AIJULSRZWUXGPQ-UHFFFAOYSA-N,CC(=O)C=O
cpd00430,IPBVNPXQWQGGJP-UHFFFAOYSA-N,CC(=O)Oc1ccccc1
cpd00434,DZQLQEYLEYWJIB-UHFFFAOYSA-O,[NH3+]CCCC=O
cpd00438,OLXZPDWKRNYJJZ-RRKCRQDMSA-N,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
cpd00438,OLXZPDWKRNYJJZ-RRKCRQDMSA-N,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
cpd00442,IHVFHZGGMJDGGZ-OKWOQZSLSA-H,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)(CC(=O)[O-])C(=O)[O-]
cpd00443,ALYNCZNDIQEVRV-UHFFFAOYSA-M,Nc1ccc(C(=O)[O-])cc1
cpd00444,WVIMUEUQJFPNDK-PEBGCTIMSA-M,Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OCC[NH3+])[C@@H](O)[C@H]2O)c(=O)n1
cpd00445,PAFZNILMFXTMIY-UHFFFAOYSA-O,[NH3+]C1CCCCC1
cpd00447,SXKNCCSPZDCRFD-UHFFFAOYSA-N,C[N+](C)(C)CC=O
cpd00448,MNQZXJOMYWMBOU-VKHMYHEASA-N,O=C[C@H](O)CO
cpd00449,VLYUGYAKYZETRF-SSDOTTSWSA-N,NC(=O)CCCC[C@@H](S)CCS
cpd00465,NWZYYCVIOKVTII-SFOWXEAESA-M,NC(=O)N[C@@H](O)C(=O)[O-]
cpd00477,RFMMMVDNIPUKGG-YFKPBYRVSA-L,CC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-]
cpd00478,WHOMFKWHIQZTHY-UHFFFAOYSA-L,Cc1ncc(COP(=O)([O-])[O-])c(CO)c1O
cpd00481,AEWHYWSPVRZHCT-NDZSKPAWSA-J,CC(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd00482,GXIURPTVHJPJLF-UWTATZPHSA-K,O=C([O-])[C@@H](CO)OP(=O)([O-])[O-]
cpd00483,WJXSWCUQABXPFS-UHFFFAOYSA-M,Nc1c(O)cccc1C(=O)[O-]
cpd00485,HXXFSFRBOHSIMQ-RWOPYEJCSA-L,O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
cpd00490,LDCYZAJDBXYCGN-VIFPVBQESA-N,[NH3+][C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)[O-]
cpd00491,GACTWZZMVMUKNG-SLPGGIOYSA-L,O=P([O-])([O-])OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO
cpd00493,ZMJGSOSNSPKHNH-UHFFFAOYSA-M,Cc1ncc(COP(=O)([O-])[O-])c(C[NH3+])c1O
cpd00497,DCTLYFZHFGENCW-UUOKFMHZSA-L,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1
cpd00498,VUQLHQFKACOHNZ-LURJTMIESA-M,CC[C@](O)(C(C)=O)C(=O)[O-]
cpd00502,YCWUVLPMLLBDCU-STQMWFEESA-L,N=CN1c2c(nc(N)[nH]c2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1
cpd00504,GMKMEZVLHJARHF-WHFBIAKZSA-N,[NH3+][C@@H](CCC[C@H]([NH3+])C(=O)[O-])C(=O)[O-]
cpd00506,RITKHVBHSGLULN-WHFBIAKZSA-M,[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)[O-])C(=O)[O-]
cpd00507,SUHOQUVVVLNYQR-MRVPVSSYSA-N,C[N+](C)(C)CCOP(=O)([O-])OC[C@H](O)CO
cpd00508,JVQYSWDUAOAHFM-BYPYZUCNSA-M,CC[C@H](C)C(=O)C(=O)[O-]
cpd00515,QUURPCHWPQNNGL-ZAFYKAAXSA-L,O=C([O-])C(=O)C[C@H](O)[C@@H](O)C(=O)[O-]
cpd00516,GMKMEZVLHJARHF-SYDPRGILSA-N,[NH3+][C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(=O)[O-]
cpd00519,MZFOKIKEPGUZEN-IBNUZSNCSA-I,C[C@@H](C(=O)[O-])C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd00521,PSXWNITXWWECNY-UCBTUHGZSA-L,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](C)C(=O)[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O
cpd00522,PSXWNITXWWECNY-LPVGZGSHSA-L,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@@H](C)C(=O)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O
cpd00525,OJZCATPXPWFLHF-HPUCEMLMSA-J,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)[O-])C(=O)[O-]
cpd00526,BHQCQFFYRZLCQQ-OELDTZBJSA-M,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O
cpd00528,IJGRMHOSHXDMSA-UHFFFAOYSA-N,N#N
cpd00528,IJGRMHOSHXDMSA-UHFFFAOYSA-N,N#N
cpd00530,CAEFEWVYEZABLA-UUOKFMHZSA-K,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]3O)c2[nH]1
cpd00531,BQPIGGFYSBELGY-UHFFFAOYSA-N,[Hg+2]
cpd00531,BQPIGGFYSBELGY-UHFFFAOYSA-N,[Hg+2]
cpd00532,OUUQCZGPVNCOIJ-UHFFFAOYSA-M,[O][O-]
cpd00533,FTDHDKPUHBLBTL-SHYZEUOFSA-L,Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O)O2)c(=O)n1
cpd00542,,*C#N
cpd00557,DLKSSIHHLYNIKN-QIISWYHFSA-D,C[C@@]1(CC(=O)[O-])/C2=C/c3c(CC(=O)[O-])c(CCC(=O)[O-])c4n3[Fe]N3/C(=C\C5=N/C(=C\4)C(CCC(=O)[O-])=C5CC(=O)[O-])[C@@H](CCC(=O)[O-])[C@](C)(CC(=O)[O-])/C3=C/C(=N2)[C@H]1CCC(=O)[O-]
cpd00559,YYGNTYWPHWGJRM-AAJYLUCBSA-N,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C
cpd00579,QZAYGJVTTNCVMB-UHFFFAOYSA-O,[NH3+]CCc1c[nH]c2ccc(O)cc12
cpd00585,DDRJAANPRJIHGJ-UHFFFAOYSA-N,CN1CC(=O)NC1=N
cpd00588,FBPFZTCFMRRESA-JGWLITMVSA-N,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
cpd00588,FBPFZTCFMRRESA-JGWLITMVSA-N,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
cpd00599,YGSDEFSMJLZEOE-UHFFFAOYSA-M,O=C([O-])c1ccccc1O
cpd00616,MIEILDYWGANZNH-DSQUFTABSA-M,[NH3+][C@@H](CC1(C(=O)[O-])C=CC(O)C=C1)C(=O)[O-]
cpd00626,YSYKRGRSMLTJNL-URARBOGNSA-L,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O
cpd00630,RTGHRDFWYQHVFW-UHFFFAOYSA-L,O=C([O-])CCC(=O)CC(=O)[O-]
cpd00635,OMAOKVYASDIYQG-DSRCUDDDSA-L,CC1=C2[N+]3=C(C=C4[N+]5=C(C(C)=C6N7[C@@H]8[C@H](CC(N)=O)[C@@]6(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]6[C@@H](CO)O[C@@H]([C@@H]6O)n6c[n+](c9cc(C)c(C)cc96)[Co-4]753[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]83C)[C@@H](CCC(N)=O)C4(C)C)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O
cpd00635,OMAOKVYASDIYQG-DSRCUDDDSA-L,CC1=C2[N+]3=C(C=C4[N+]5=C(C(C)=C6N7[C@@H]8[C@H](CC(N)=O)[C@@]6(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]6[C@@H](CO)O[C@@H]([C@@H]6O)n6c[n+](c9cc(C)c(C)cc96)[Co-4]753[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]83C)[C@@H](CCC(N)=O)C4(C)C)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O
cpd00638,SENPVEZBRZQVST-HISDBWNOSA-L,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H]([n+]3cccc(C(=O)[O-])c3)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O
cpd00641,ZQISRDCJNBUVMM-YFKPBYRVSA-O,[NH3+][C@H](CO)Cc1c[nH]cn1
cpd00644,GHOKWGTUZJEAQD-ZETCQYMHSA-M,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-]
cpd00646,BTJIUGUIPKRLHP-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(O)cc1
cpd00650,KFWWCMJSYSSPSK-BOGFJHSMSA-J,C/C=C/C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd00652,DSLZVSRJTYRBFB-DUHBMQHGSA-L,O=C([O-])[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)[O-]
cpd00654,CKTSBUTUHBMZGZ-SHYZEUOFSA-N,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
cpd00654,CKTSBUTUHBMZGZ-SHYZEUOFSA-N,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
cpd00655,KDTSHFARGAKYJN-IBOSZNHHSA-L,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)[C@@H](O)C(=O)NCCC(=O)NCCS
cpd00658,NTGWPRCCOQCMGE-YUMQZZPRSA-L,C=C(O[C@H]1C=CC=C(C(=O)[O-])[C@@H]1O)C(=O)[O-]
cpd00663,POODSGUMUCVRTR-IEXPHMLFSA-J,C=CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd00668,NMDWGEGFJUBKLB-UHFFFAOYSA-M,CC(=O)C(C)(O)C(=O)[O-]
cpd00673,NBAKTGXDIBVZOO-UHFFFAOYSA-N,CC1CNC(=O)NC1=O
cpd00680,WIIZWVCIJKGZOK-RKDXNWHRSA-N,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
cpd00683,WBFYVDCHGVNRBH-UHFFFAOYSA-M,Nc1nc2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)[O-])cc1)CN2
cpd00689,QSHWIQZFGQKFMA-UHFFFAOYSA-M,[NH3+]Cc1[nH]cc(CCC(=O)[O-])c1CC(=O)[O-]
cpd00699,WVMWZWGZRAXUBK-SYTVJDICSA-M,O=C1C[C@@](O)(C(=O)[O-])C[C@@H](O)[C@@H]1O
cpd00703,SEOVTRFCIGRIMH-UHFFFAOYSA-M,O=C([O-])Cc1c[nH]c2ccccc12
cpd00706,OJOLFAIGOXZBCI-UHFFFAOYSA-M,O=C([O-])C(=O)CS
cpd00709,WQZGKKKJIJFFOK-FPRJBGLDSA-N,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
cpd00712,PKVVTUWHANFMQC-UHFFFAOYSA-M,CC(C)(CO)C(=O)C(=O)[O-]
cpd00722,VZXPDPZARILFQX-BYPYZUCNSA-N,CC(=O)OC[C@H]([NH3+])C(=O)[O-]
cpd00727,ASCFNMCAHFUBCO-UHFFFAOYSA-K,O=C([O-])COP(=O)([O-])[O-]
cpd00731,DEFJQIDDEAULHB-QWWZWVQMSA-N,C[C@@H]([NH3+])C(=O)N[C@H](C)C(=O)[O-]
cpd00738,BZQFBWGGLXLEPQ-REOHCLBHSA-L,[NH3+][C@@H](COP(=O)([O-])[O-])C(=O)[O-]
cpd00739,UTKDOUCGQVLJIN-PIGZVRMJSA-N,Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)CO)C1=NC(=O)NC(=O)C1N2
cpd00742,AVWRKZWQTYIKIY-UHFFFAOYSA-M,NC(=O)NC(=O)[O-]
cpd00755,WDFJYRZCZIUBPR-UHFFFAOYSA-F,O=C([O-])CCc1c[nH]c(Cc2[nH]c(Cc3[nH]c(Cc4[nH]c(CO)c(CC(=O)[O-])c4CCC(=O)[O-])c(CC(=O)[O-])c3CCC(=O)[O-])c(CC(=O)[O-])c2CCC(=O)[O-])c1CC(=O)[O-]
cpd00759,FHXAGOICBFGEBF-BQBZGAKWSA-M,[NH3+][C@@H](CCC(=O)N[C@@H](CSC=O)C(=O)NCC(=O)[O-])C(=O)[O-]
cpd00760,LYNVNYDEQMMNMZ-XGXNYEOVSA-J,CCC(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd00762,TUHVEAJXIMEOSA-UHFFFAOYSA-N,NC(=[NH2+])NCCCC(=O)[O-]
cpd00764,KCEGBPIYGIWCDH-UHFFFAOYSA-O,CC([NH3+])C([NH3+])CCCCCC(=O)[O-]
cpd00770,ADZLWSMFHHHOBV-BYPYZUCNSA-L,O=CN[C@@H](CCC(=O)[O-])C(=O)[O-]
cpd00773,NQBRVZNDBBMBLJ-MQTLHLSBSA-K,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)[O-]
cpd00774,HUHWZXWWOFSFKF-UHFFFAOYSA-F,O=C([O-])CCc1c2[nH]c(c1CC(=O)[O-])Cc1[nH]c(c(CC(=O)[O-])c1CCC(=O)[O-])Cc1[nH]c(c(CC(=O)[O-])c1CCC(=O)[O-])Cc1[nH]c(c(CCC(=O)[O-])c1CC(=O)[O-])C2
cpd00782,LYCRXMTYUZDUGA-UYRKPTJQSA-I,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCC(=O)[O-]
cpd00788,LJLLAWRMBZNPMO-UHFFFAOYSA-M,CC(=O)NCCC(=O)[O-]
cpd00790,FCXZBWSIAGGPCB-YFKPBYRVSA-N,CC(=O)OCC[C@H]([NH3+])C(=O)[O-]
cpd00791,UHSGPDMIQQYNAX-UHFFFAOYSA-L,C=Cc1c2[nH]c(c1C)Cc1[nH]c(c(CCC(=O)[O-])c1C)Cc1[nH]c(c(C)c1CCC(=O)[O-])Cc1[nH]c(c(C)c1C=C)C2
cpd00793,HZSAJDVWZRBGIF-UHFFFAOYSA-N,Cc1nc(N)c(C[n+]2csc(CCOP(=O)([O-])[O-])c2C)c[nH+]1
cpd00793,HZSAJDVWZRBGIF-UHFFFAOYSA-N,Cc1nc(N)c(C[n+]2csc(CCOP(=O)([O-])[O-])c2C)c[nH+]1
cpd00800,GUAHPAJOXVYFON-UHFFFAOYSA-N,CC([NH3+])C(=O)CCCCCC(=O)[O-]
cpd00807,CWNDERHTHMWBSI-YFKPBYRVSA-M,[NH3+][C@H](COP(=O)([O-])[O-])Cc1c[nH]cn1
cpd00808,FNZLKVNUWIIPSJ-CRCLSJGQSA-L,O=C(CO)[C@@H](O)[C@@H](O)COP(=O)([O-])[O-]
cpd00809,FXDNYOANAXWZHG-VKHMYHEASA-L,[NH3+][C@@H](CCOP(=O)([O-])[O-])C(=O)[O-]
cpd00810,KYOBSHFOBAOFBF-XVFCMESISA-K,O=C([O-])c1cc(=O)[nH]c(=O)n1[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
cpd00812,OKZYCXHTTZZYSK-ZCFIWIBFSA-K,C[C@@](O)(CCOP(=O)([O-])[O-])CC(=O)[O-]
cpd00817,PPQRONHOSHZGFQ-WDCZJNDASA-L,O=C[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]
cpd00822,GNISQJGXJIDKDJ-YFKPBYRVSA-M,[NH3+][C@@H](CCOC(=O)CCC(=O)[O-])C(=O)[O-]
cpd00830,WXSKVKPSMAHCSG-UHFFFAOYSA-L,O=C([O-])C(=O)CC(O)C(=O)[O-]
cpd00834,JDMUPRLRUUMCTL-VIFPVBQESA-L,CC(C)(COP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS
cpd00836,ARGXEXVCHMNAQU-UHFFFAOYSA-N,CC(=O)SC(CCS)CCCCC(N)=O
cpd00837,ZUNBITIXDCPNSD-LSRJEVITSA-O,C[S+](CCC[NH3+])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
cpd00847,AAAFZMYJJHWUPN-TXICZTDVSA-J,O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H]1O
cpd00853,XOHUEYCVLUUEJJ-UWTATZPHSA-I,O=C([O-])[C@@H](COP(=O)([O-])[O-])OP(=O)([O-])[O-]
cpd00858,KABXUUFDPUOJMW-BYPYZUCNSA-N,[NH3+][C@@H](CCC=O)C(=O)[O-]
cpd00859,MOBMOJGXNHLLIR-GBNDHIKLSA-L,O=c1[nH]cc([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
cpd00867,INAPMGSXUVUWAF-UOTPTPDRSA-L,O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
cpd00868,KKADPXVIOXHVKN-UHFFFAOYSA-M,O=C([O-])C(=O)Cc1ccc(O)cc1
cpd00873,JOUIQRNQJGXQDC-ZYUZMQFOSA-L,O=C([O-])c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c1
cpd00875,KYQCXUMVJGMDNG-SHUUEZRQSA-M,O=C([O-])C(=O)C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
cpd00878,,*C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)/C=C/CCCCCCCCCCCCC
cpd00885,IMQLKJBTEOYOSI-GPIVLXJGSA-B,O=P([O-])([O-])O[C@H]1[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1OP(=O)([O-])[O-]
cpd00888,HZDCAHRLLXEQFY-UHFFFAOYSA-M,C[NH2+]CCOP(=O)([O-])[O-]
cpd00890,NTMMCWJNQNKACG-KBKUWGQMSA-K,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)[O-]
cpd00902,BMVUIWJCUQSHLZ-UJGXJMNGSA-M,O=P([O-])(OC[C@H](O)CO)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
cpd00905,BUFLLCUFNHESEH-UUOKFMHZSA-I,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O)[C@@H](OP(=O)([O-])OP(=O)([O-])[O-])[C@H]2O)c(=O)[nH]1
cpd00906,NGFSMHKFTZROKJ-MMSZMYIBSA-L,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])O
cpd00908,JZNWSCPGTDBMEW-RXMQYKEDSA-N,[NH3+]CCOP(=O)([O-])OC[C@H](O)CO
cpd00911,IJOJIVNDFQSGAB-SQOUGZDYSA-L,O=C1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H](O)[C@H]1O
cpd00918,BCPSFKBPHHBDAI-LURJTMIESA-M,CC(=O)N[C@@H](CCC=O)C(=O)[O-]
cpd00919,XKJVEVRQMLKSMO-SSDOTTSWSA-K,O=C([O-])CC[C@@](O)(CC(=O)[O-])C(=O)[O-]
cpd00922,GEJXSVNGWOSZPC-UHFFFAOYSA-N,O=C([O-])C1=[NH+]CCCC1
cpd00930,YCFFMSOLUMRAMD-UHFFFAOYSA-L,O=C(COP(=O)([O-])[O-])Cc1c[nH]cn1
cpd00931,LZEXYCAGPMYXLX-UMMCILCDSA-L,Nc1c(N[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)[nH]c(=O)[nH]c1=O
cpd00932,QUTYKIXIUDQOLK-PRJMDXOYSA-J,C=C(O[C@@H]1CC(C(=O)[O-])=C[C@@H](OP(=O)([O-])[O-])[C@H]1O)C(=O)[O-]
cpd00938,DHCUIDTZCMREHG-ZETCQYMHSA-L,O=C([O-])C[C@]1(C(=O)[O-])C=CC(=O)O1
cpd00945,OVPRPPOVAXRCED-NQXXGFSBSA-K,O=C([O-])C(=O)C[C@@H](O)[C@H](O)COP(=O)([O-])[O-]
cpd00947,,*C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)/C=C/CCCCCCCCCCCCC
cpd00954,CQQNNQTXUGLUEV-UHFFFAOYSA-N,Nc1nc(O)c2c(n1)NCC(CO)=N2
cpd00956,QKMBYNRMPRKVTO-MNOVXSKESA-K,O=C([O-])c1ccccc1NCC(=O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]
cpd00957,OCLCLRXKNJCOJD-UMMCILCDSA-L,Nc1nc(N[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(N)c(=O)[nH]1
cpd00966,CPELXLSAUQHCOX-UHFFFAOYSA-M,[Br-]
cpd00971,FKNQFGJONOIPTF-UHFFFAOYSA-N,[Na+]
cpd00971,FKNQFGJONOIPTF-UHFFFAOYSA-N,[Na+]
cpd00971,FKNQFGJONOIPTF-UHFFFAOYSA-N,[Na+]
cpd00977,UFJPAQSLHAGEBL-RRKCRQDMSA-K,O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)O1
cpd00978,QHWZTVCCBMIIKE-SHYZEUOFSA-L,O=c1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O)O2)c(=O)[nH]1
cpd00982,YPZRHBJKEMOYQH-UYBVJOGSSA-L,Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)c1[nH]c(=O)[nH]c(=O)c1N2
cpd01012,WLZRMCYVCSSEQC-UHFFFAOYSA-N,[Cd+2]
cpd01012,WLZRMCYVCSSEQC-UHFFFAOYSA-N,[Cd+2]
cpd01012,WLZRMCYVCSSEQC-UHFFFAOYSA-N,[Cd+2]
cpd01015,XLJMAIOERFSOGZ-UHFFFAOYSA-M,N#C[O-]
cpd01015,XLJMAIOERFSOGZ-UHFFFAOYSA-M,N#C[O-]
cpd01017,ZUKPVRWZDMRIEO-VKHMYHEASA-N,[NH3+][C@@H](CS)C(=O)NCC(=O)[O-]
cpd01017,ZUKPVRWZDMRIEO-VKHMYHEASA-N,[NH3+][C@@H](CS)C(=O)NCC(=O)[O-]
cpd01017,ZUKPVRWZDMRIEO-VKHMYHEASA-N,[NH3+][C@@H](CS)C(=O)NCC(=O)[O-]
cpd01043,DANYIYRPLHHOCZ-UHFFFAOYSA-M,COc1ccc(-c2cc(=O)c3c(O)cc([O-])cc3o2)cc1
cpd01047,,
cpd01061,WTEVQBCEXWBHNA-JXMROGBWSA-N,CC(C)=CCC/C(C)=C/C=O
cpd01080,QIQXTHQIDYTFRH-UHFFFAOYSA-M,CCCCCCCCCCCCCCCCCC(=O)[O-]
cpd01092,POJWUDADGALRAB-UHFFFAOYSA-N,NC(=O)NC1NC(=O)NC1=O
cpd01107,GHVNFZFCNZKVNT-UHFFFAOYSA-M,CCCCCCCCCC(=O)[O-]
cpd01113,FUZZWVXGSFPDMH-UHFFFAOYSA-M,CCCCCC(=O)[O-]
cpd01129,XNGIFLGASWRNHJ-UHFFFAOYSA-L,O=C([O-])c1ccccc1C(=O)[O-]
cpd01140,SYVORCSTSYHSPN-UXAZDEAISA-L,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3OC[C@](O)(CO)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
cpd01150,HRPVXLWXLXDGHG-UHFFFAOYSA-N,C=CC(N)=O
cpd01155,VHRGRCVQAFMJIZ-UHFFFAOYSA-P,[NH3+]CCCCC[NH3+]
cpd01211,ZMZDMBWJUHKJPS-UHFFFAOYSA-M,N#C[S-]
